index:ID,name,:LABEL
15001,2,Mn.max
15002,0.8,Mn.max
15003,1.5,Mn.max
15004,1.5,Mn.max
15005,0.9,Mn.max
15006,0.5,Mn.max
15007,0.65,Mn.max
15008,14,Mn.max
15009,2,Mn.max
15010,1,Mn.max
15011,1.5,Mn.max
15012,1.2,Mn.max
15013,1.1,Mn.max
15014,2,Mn.max
15015,0.8,Mn.max
15016,14,Mn.max
15017,2,Mn.max
15018,1.5,Mn.max
15019,10,Mn.max
15020,1.8,Mn.max
15021,1.1,Mn.max
15022,14,Mn.max
15023,1,Mn.max
15024,19,Mn.max
15025,1,Mn.max
15026,0.9,Mn.max
15027,1,Mn.max
15028,1,Mn.max
15029,1.4,Mn.max
15030,1,Mn.max
15031,14,Mn.max
15032,1.5,Mn.max
15033,14,Mn.max
15034,1,Mn.max
15035,1.2,Mn.max
15036,13,Mn.max
15037,1,Mn.max
15038,1,Mn.max
15039,0.8,Mn.max
15040,1,Mn.max
15041,15,Mn.max
15042,1.5,Mn.max
15043,2,Mn.max
15044,1,Mn.max
15045,2,Mn.max
15046,2,Mn.max
15047,0.7,Mn.max
15048,1,Mn.max
15049,0.8,Mn.max
15050,1,Mn.max
15051,2,Mn.max
15052,1,Mn.max
15053,2,Mn.max
15054,2,Mn.max
15055,0.8,Mn.max
15056,1,Mn.max
15057,1.6,Mn.max
15058,1,Mn.max
15059,1.2,Mn.max
15060,2,Mn.max
15061,0.9,Mn.max
15062,2,Mn.max
15063,1.5,Mn.max
15064,0.9,Mn.max
15065,1,Mn.max
15066,1.2,Mn.max
15067,2,Mn.max
15068,0.8,Mn.max
15069,11,Mn.max
15070,1.5,Mn.max
15071,0.8,Mn.max
15072,1,Mn.max
15073,1.8,Mn.max
15074,2,Mn.max
15075,0.8,Mn.max
15076,14,Mn.max
15077,1,Mn.max
15078,0.8,Mn.max
15079,1.5,Mn.max
15080,1.4,Mn.max
15081,1.1,Mn.max
15082,1.5,Mn.max
15083,1,Mn.max
15084,14,Mn.max
15085,1.2,Mn.max
15086,1,Mn.max
15087,2,Mn.max
15088,1.8,Mn.max
15089,1.1,Mn.max
15090,1,Mn.max
15091,1,Mn.max
15092,14,Mn.max
15093,2,Mn.max
15094,0.8,Mn.max
15095,14,Mn.max
15096,0.8,Mn.max
15097,1.4,Mn.max
15098,1.2,Mn.max
15099,14,Mn.max
15100,2,Mn.max
15101,14,Mn.max
15102,1,Mn.max
15103,0.9,Mn.max
15104,1,Mn.max
15105,1,Mn.max
15106,1,Mn.max
15107,1.2,Mn.max
15108,1,Mn.max
15109,14,Mn.max
15110,2,Mn.max
15111,14,Mn.max
15112,1,Mn.max
15113,1.2,Mn.max
15114,1.5,Mn.max
15115,0.8,Mn.max
15116,1,Mn.max
15117,1,Mn.max
15118,19,Mn.max
15119,2,Mn.max
15120,2,Mn.max
15121,1.2,Mn.max
15122,2,Mn.max
15123,1.5,Mn.max
15124,0.8,Mn.max
15125,1,Mn.max
15126,1.2,Mn.max
15127,2,Mn.max
15128,2,Mn.max
15129,0.9,Mn.max
15130,1.5,Mn.max
15131,2,Mn.max
15132,1,Mn.max
15133,2,Mn.max
15134,1.6,Mn.max
15135,1.2,Mn.max
15136,1.2,Mn.max
15137,1,Mn.max
15138,1,Mn.max
15139,1.5,Mn.max
15140,1,Mn.max
15141,1,Mn.max
15142,0.8,Mn.max
15143,0.8,Mn.max
15144,2,Mn.max
15145,0.8,Mn.max
15146,2,Mn.max
15147,2,Mn.max
15148,0.8,Mn.max
15149,1,Mn.max
15150,1.3,Mn.max
15151,1.8,Mn.max
15152,1.5,Mn.max
15153,0.6,Mn.max
15154,14,Mn.max
15155,1.5,Mn.max
15156,1,Mn.max
15157,1.5,Mn.max
15158,1.5,Mn.max
15159,1.4,Mn.max
15160,1.3,Mn.max
15161,0.8,Mn.max
15162,14,Mn.max
15163,1.5,Mn.max
15164,1.5,Mn.max
15165,1,Mn.max
15166,1.8,Mn.max
15167,1.3,Mn.max
15168,8,Mn.max
15169,1,Mn.max
15170,19,Mn.max
15171,1,Mn.max
15172,0.9,Mn.max
15173,0.7,Mn.max
15174,0.6,Mn.max
15175,1.2,Mn.max
15176,1.2,Mn.max
15177,14,Mn.max
15178,1.5,Mn.max
15179,14,Mn.max
15180,1,Mn.max
15181,0.9,Mn.max
15182,2,Mn.max
15183,1,Mn.max
15184,1.6,Mn.max
15185,1,Mn.max
15186,14,Mn.max
15187,1.5,Mn.max
15188,14,Mn.max
15189,2,Mn.max
15190,1.6,Mn.max
15191,1,Mn.max
15192,2,Mn.max
15193,0.8,Mn.max
15194,1.2,Mn.max
15195,19,Mn.max
15196,1.5,Mn.max
15197,2,Mn.max
15198,1,Mn.max
15199,1.5,Mn.max
15200,1.5,Mn.max
15201,2,Mn.max
15202,0.7,Mn.max
15203,0.6,Mn.max
15204,1.2,Mn.max
15205,1.2,Mn.max
15206,1.5,Mn.max
15207,0.7,Mn.max
15208,2,Mn.max
15209,2,Mn.max
15210,2,Mn.max
15211,0.8,Mn.max
15212,1,Mn.max
15213,1.3,Mn.max
15214,1,Mn.max
15215,2,Mn.max
15216,0.9,Mn.max
15217,2,Mn.max
15218,1.5,Mn.max
15219,1,Mn.max
15220,1,Mn.max
15221,1.2,Mn.max
15222,2,Mn.max
15223,0.8,Mn.max
15224,14,Mn.max
